bar_id,drinker_id,start_date,mon_early_avg_sales,mon_late_avg_sales,tues_early_avg_sales,tues_late_avg_sales,wed_early_avg_sales,wed_late_avg_sales,thurs_early_avg_sales,thurs_late_avg_sales,fri_early_avg_sales,fri_late_avg_sales,sat_early_avg_sales,sat_late_avg_sales,sun_early_avg_sales,sun_late_avg_sales
134,9418,2013-10-21,\N,\N,201,\N,\N,234,\N,\N,291,\N,\N,\N,\N,\N,
134,9517,2017-7-15,\N,\N,\N,\N,\N,\N,493,\N,223,278,186,\N,\N,\N,
134,5848,2015-10-15,\N,\N,232,\N,372,\N,\N,\N,289,200,\N,\N,\N,\N,
135,3815,2012-11-24,\N,\N,241,\N,\N,\N,\N,\N,289,\N,\N,\N,\N,\N,
135,8852,2013-4-30,\N,\N,418,318,\N,\N,\N,\N,211,331,\N,\N,449,212,
135,2575,2013-9-24,\N,200,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,425,264,
135,3494,2013-3-1,\N,\N,\N,\N,\N,\N,\N,\N,267,\N,\N,191,\N,\N,
135,3584,2016-1-12,\N,\N,183,\N,\N,\N,\N,\N,\N,\N,\N,\N,395,\N,
135,9834,2015-4-6,\N,\N,201,259,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
135,5555,2016-4-20,\N,\N,358,\N,203,\N,\N,\N,324,\N,228,\N,409,\N,
135,9167,2015-7-2,\N,\N,\N,\N,204,\N,\N,\N,230,298,269,240,\N,227,
135,2865,2015-1-26,\N,\N,\N,\N,\N,\N,\N,264,\N,\N,285,\N,\N,\N,
135,571,2014-12-3,\N,\N,465,282,\N,435,\N,\N,\N,\N,\N,\N,\N,245,
135,5299,2013-12-22,\N,\N,\N,\N,216,\N,\N,242,178,\N,303,\N,401,243,
135,8095,2014-4-10,\N,\N,\N,\N,\N,\N,\N,\N,265,220,\N,294,431,\N,
135,9956,2015-4-8,\N,\N,\N,\N,\N,\N,274,263,\N,\N,273,\N,\N,\N,
135,829,2014-10-24,\N,\N,\N,255,\N,\N,\N,\N,252,\N,\N,\N,434,252,
135,4473,2017-7-25,\N,373,282,\N,392,\N,194,262,\N,\N,\N,\N,392,\N,
136,3196,2016-4-13,\N,\N,\N,\N,\N,\N,418,\N,\N,\N,\N,\N,\N,250,
136,715,2016-7-6,\N,\N,\N,\N,\N,\N,\N,\N,221,\N,353,282,\N,\N,
136,8817,2014-11-11,\N,\N,\N,\N,\N,\N,\N,203,262,\N,\N,247,\N,\N,
136,5147,2017-5-12,\N,\N,202,\N,\N,401,\N,\N,\N,\N,\N,\N,305,299,
136,2262,2013-1-18,\N,\N,211,\N,\N,\N,\N,200,\N,203,\N,\N,306,267,
136,4982,2013-2-9,\N,\N,391,\N,213,\N,\N,\N,\N,277,247,\N,333,223,
136,7105,2017-4-11,\N,\N,381,320,\N,220,\N,\N,206,\N,\N,\N,\N,\N,
136,6924,2014-9-24,\N,\N,\N,\N,345,\N,\N,\N,214,\N,289,\N,\N,239,
136,5372,2016-6-13,\N,\N,\N,296,\N,\N,\N,\N,\N,267,\N,\N,\N,\N,
137,3278,2016-2-14,\N,332,\N,\N,\N,\N,\N,\N,283,\N,196,\N,\N,234,
137,5747,2012-11-15,\N,\N,314,\N,\N,448,198,\N,\N,264,\N,\N,406,236,
137,2149,2013-10-21,\N,\N,\N,267,\N,\N,\N,\N,312,\N,\N,\N,\N,\N,
137,4738,2013-8-26,\N,\N,420,\N,\N,366,\N,180,\N,\N,\N,\N,\N,266,
137,5714,2015-9-14,\N,\N,243,\N,\N,216,\N,\N,275,\N,357,\N,\N,256,
137,2035,2014-7-18,\N,384,\N,\N,\N,\N,205,\N,\N,295,\N,\N,418,314,
137,6197,2012-12-13,\N,\N,\N,\N,\N,\N,\N,211,\N,\N,256,\N,\N,\N,
137,3525,2017-11-4,\N,\N,342,\N,\N,\N,\N,\N,272,193,312,\N,\N,\N,
137,7108,2016-12-22,\N,\N,\N,\N,\N,384,202,225,\N,\N,\N,\N,362,\N,
138,6814,2015-10-14,\N,\N,408,\N,213,367,\N,243,\N,214,\N,\N,\N,231,
138,6287,2015-9-22,\N,\N,182,\N,\N,\N,\N,\N,\N,\N,262,\N,\N,\N,
138,9461,2012-12-18,\N,\N,207,\N,\N,190,\N,\N,\N,\N,\N,262,\N,\N,
138,8999,2017-8-15,\N,\N,214,\N,\N,\N,\N,\N,273,\N,\N,184,\N,\N,
138,3271,2017-9-26,\N,437,336,\N,219,\N,\N,\N,\N,\N,\N,\N,\N,256,
138,7257,2013-3-24,\N,\N,\N,\N,374,168,\N,\N,288,\N,246,\N,459,\N,
138,5319,2017-10-11,\N,\N,\N,\N,\N,195,\N,256,\N,\N,\N,\N,\N,\N,
138,2410,2016-10-22,\N,\N,330,\N,208,408,\N,\N,\N,\N,\N,\N,\N,287,
138,9783,2012-11-11,\N,\N,431,308,\N,\N,\N,\N,\N,\N,\N,\N,403,265,
138,7777,2016-3-19,\N,\N,459,\N,\N,227,\N,208,\N,188,\N,\N,\N,246,
138,5698,2013-9-13,\N,431,\N,206,\N,\N,224,\N,193,\N,\N,\N,\N,323,
138,745,2017-9-4,\N,\N,357,\N,\N,173,\N,186,236,272,\N,\N,\N,\N,
138,823,2017-3-29,\N,\N,\N,\N,217,\N,179,\N,193,\N,265,\N,\N,\N,
139,2126,2015-7-15,\N,\N,213,259,\N,\N,\N,\N,250,189,\N,\N,\N,\N,
139,2399,2013-4-30,\N,164,\N,389,440,183,193,\N,181,\N,\N,\N,\N,\N,
139,436,2013-5-29,\N,\N,\N,\N,\N,\N,\N,\N,266,\N,284,311,\N,269,
139,8013,2015-7-22,\N,\N,\N,\N,364,217,213,255,\N,\N,\N,\N,365,278,
139,4384,2014-9-13,\N,\N,\N,\N,373,\N,233,\N,\N,\N,\N,\N,340,259,
139,583,2017-6-3,\N,\N,189,298,\N,\N,\N,190,249,\N,\N,\N,373,258,
140,1781,2016-2-18,\N,\N,455,\N,189,207,\N,\N,\N,\N,\N,\N,\N,283,
140,3825,2013-3-29,296,\N,210,\N,\N,\N,\N,216,252,\N,\N,\N,\N,278,
140,341,2017-1-2,\N,358,\N,\N,350,\N,\N,\N,\N,\N,284,\N,370,297,
140,9932,2014-12-10,\N,\N,193,263,\N,\N,362,\N,\N,\N,\N,\N,\N,\N,
140,5505,2017-2-7,\N,244,\N,441,\N,\N,\N,276,\N,\N,\N,\N,337,272,
140,9210,2015-10-10,\N,\N,\N,\N,\N,\N,280,\N,299,\N,228,\N,\N,202,
140,2027,2015-10-15,\N,\N,\N,\N,\N,\N,359,\N,202,302,226,\N,\N,279,
141,5628,2017-7-29,\N,\N,186,333,\N,\N,\N,226,\N,307,\N,\N,387,269,
141,2520,2013-9-30,\N,\N,\N,\N,\N,\N,\N,\N,257,\N,\N,336,\N,275,
141,1241,2015-10-27,\N,\N,\N,296,\N,446,\N,\N,\N,174,\N,\N,376,245,
141,2513,2013-4-8,\N,\N,\N,\N,\N,165,384,\N,\N,206,\N,\N,399,\N,
141,2633,2013-5-18,\N,\N,226,\N,\N,185,\N,198,266,282,\N,\N,\N,209,
141,9405,2013-4-1,\N,\N,\N,313,\N,\N,335,\N,\N,\N,\N,\N,\N,\N,
141,4461,2016-7-3,\N,\N,\N,314,\N,\N,\N,\N,\N,\N,\N,\N,384,\N,
141,1746,2017-3-20,\N,\N,\N,\N,\N,228,\N,\N,247,\N,290,\N,\N,\N,
141,4890,2013-1-23,\N,\N,\N,\N,\N,162,\N,\N,\N,305,285,\N,\N,\N,
141,1982,2015-12-1,\N,\N,186,\N,427,\N,\N,\N,254,183,\N,\N,385,264,
141,7799,2015-7-19,\N,\N,\N,\N,\N,\N,\N,186,\N,267,257,251,395,247,
141,695,2014-4-23,\N,\N,387,276,\N,417,\N,180,\N,\N,\N,\N,\N,229,
141,1928,2017-3-16,\N,\N,197,279,419,210,\N,\N,\N,293,\N,\N,\N,338,
142,5617,2017-5-11,\N,373,312,\N,\N,\N,\N,239,\N,\N,273,\N,\N,293,
142,6606,2016-6-7,\N,\N,\N,257,\N,\N,\N,185,\N,293,\N,\N,\N,196,
142,9424,2014-12-16,\N,\N,398,\N,\N,322,\N,\N,\N,\N,\N,\N,368,307,
142,3299,2014-5-7,\N,\N,203,259,\N,342,\N,\N,\N,289,\N,290,\N,280,
142,6909,2016-9-19,\N,\N,254,\N,363,\N,\N,\N,180,\N,280,\N,\N,217,
142,418,2016-7-9,\N,\N,173,\N,351,\N,\N,\N,\N,191,\N,\N,\N,\N,
142,4367,2016-4-2,\N,\N,\N,\N,\N,373,212,\N,\N,\N,\N,\N,\N,\N,
142,868,2017-6-15,\N,\N,\N,\N,328,\N,\N,\N,\N,189,\N,\N,\N,\N,
142,7437,2017-11-6,\N,\N,\N,\N,\N,\N,341,\N,237,373,260,\N,\N,205,
142,1554,2013-5-30,\N,\N,\N,\N,\N,\N,\N,185,\N,199,\N,264,\N,\N,
142,1280,2015-7-9,\N,\N,\N,\N,\N,\N,196,\N,182,\N,264,\N,\N,330,
142,4638,2014-2-22,\N,200,\N,\N,\N,\N,226,258,\N,\N,310,\N,\N,231,
143,1414,2017-7-19,\N,\N,185,\N,352,244,324,\N,226,181,\N,\N,\N,\N,
143,1427,2017-4-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,322,\N,351,290,
143,3491,2016-7-26,\N,\N,199,250,\N,232,\N,206,298,293,\N,\N,\N,\N,
143,739,2014-3-12,\N,441,\N,\N,\N,\N,194,\N,\N,\N,\N,\N,\N,\N,
143,6462,2017-1-18,\N,\N,452,\N,\N,\N,\N,\N,\N,232,\N,\N,\N,296,
143,614,2013-6-9,\N,\N,\N,249,\N,\N,\N,322,260,167,\N,\N,\N,248,
143,19,2016-3-31,\N,\N,\N,\N,\N,389,\N,174,\N,\N,\N,269,397,299,
144,9325,2014-7-1,\N,\N,\N,\N,\N,280,\N,\N,\N,\N,288,\N,\N,\N,
144,7030,2013-7-11,308,\N,\N,\N,217,\N,\N,\N,\N,\N,264,\N,\N,239,
144,6245,2014-9-7,\N,356,\N,\N,\N,425,\N,221,\N,328,217,\N,\N,283,
144,5473,2013-7-21,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,276,\N,348,
144,5279,2015-11-2,\N,412,239,\N,\N,\N,227,\N,255,\N,\N,\N,277,267,
144,4055,2015-9-14,233,226,\N,\N,402,\N,\N,\N,\N,\N,310,\N,\N,239,
144,2954,2017-6-18,\N,\N,453,\N,\N,405,\N,\N,211,\N,332,\N,\N,287,
144,5545,2016-8-10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,202,\N,237,
144,6019,2014-4-23,\N,\N,199,\N,\N,\N,\N,\N,235,213,\N,\N,\N,287,
144,6934,2016-11-5,\N,\N,399,\N,\N,\N,436,\N,\N,188,\N,\N,344,\N,
144,4107,2015-9-19,\N,\N,198,\N,\N,482,\N,213,\N,\N,\N,237,\N,270,
144,6108,2014-2-28,\N,\N,192,\N,\N,\N,184,\N,234,\N,293,215,\N,239,
145,8140,2014-3-24,\N,\N,311,301,205,\N,\N,\N,\N,\N,\N,\N,\N,\N,
145,5159,2014-8-15,\N,370,\N,\N,343,240,\N,\N,\N,\N,236,\N,\N,323,
145,8610,2014-10-18,\N,375,\N,\N,\N,\N,\N,\N,\N,\N,284,\N,\N,284,
145,7624,2017-10-21,\N,\N,\N,\N,\N,\N,185,\N,\N,\N,\N,\N,422,\N,
145,8857,2015-12-24,\N,\N,393,\N,\N,\N,\N,\N,326,197,\N,\N,420,227,
145,3176,2015-9-11,\N,349,\N,227,\N,\N,193,\N,183,\N,269,\N,\N,301,
145,5010,2014-10-1,\N,\N,366,\N,\N,\N,\N,244,\N,370,187,\N,\N,215,
145,5689,2016-3-28,\N,\N,\N,\N,\N,\N,\N,224,\N,\N,261,\N,\N,260,
145,2102,2015-6-13,\N,\N,223,\N,\N,\N,\N,\N,\N,\N,\N,235,\N,\N,
145,1361,2013-4-3,\N,\N,311,\N,\N,\N,\N,\N,323,184,\N,\N,379,288,
145,3580,2016-1-11,\N,212,266,\N,422,\N,196,\N,\N,\N,\N,\N,\N,361,
145,4611,2014-5-21,\N,\N,\N,\N,242,\N,209,277,\N,\N,\N,\N,347,\N,
145,8650,2017-10-30,\N,\N,462,\N,\N,\N,429,\N,\N,207,\N,\N,\N,\N,
145,3254,2013-5-29,\N,\N,\N,303,\N,\N,\N,\N,248,\N,\N,\N,402,\N,
145,798,2016-12-25,\N,368,\N,173,204,\N,\N,\N,210,\N,232,\N,\N,213,
146,3107,2017-10-29,\N,\N,214,\N,\N,391,241,\N,260,189,\N,\N,\N,238,
146,6734,2016-6-7,\N,217,302,343,\N,\N,274,\N,207,\N,\N,\N,\N,248,
146,8556,2017-3-2,\N,368,\N,\N,\N,\N,173,\N,\N,\N,\N,\N,\N,286,
146,6075,2015-5-5,279,\N,\N,\N,\N,391,\N,\N,\N,338,311,\N,363,229,
146,7813,2016-10-16,\N,\N,328,\N,\N,\N,\N,266,229,287,\N,\N,343,264,
146,6715,2016-12-21,\N,\N,\N,288,\N,\N,\N,\N,\N,200,\N,300,\N,268,
146,8266,2017-2-6,\N,\N,405,333,\N,\N,\N,\N,\N,193,\N,\N,334,296,
146,7062,2012-11-28,\N,\N,359,\N,\N,\N,395,\N,\N,\N,\N,\N,\N,297,
146,220,2013-11-25,\N,\N,\N,313,\N,\N,\N,\N,\N,\N,340,\N,\N,329,
146,4526,2017-4-12,\N,\N,\N,\N,\N,200,\N,225,\N,\N,\N,279,\N,262,
146,8925,2013-10-4,\N,\N,\N,\N,\N,203,\N,\N,\N,\N,\N,184,\N,\N,
146,9435,2017-1-22,\N,\N,211,\N,\N,383,197,\N,\N,216,\N,264,\N,266,
146,8008,2016-4-10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,293,\N,195,
146,4160,2014-10-24,\N,\N,\N,\N,\N,\N,\N,\N,\N,260,\N,195,\N,\N,
147,9911,2013-10-29,\N,\N,402,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,218,
147,7657,2017-1-18,\N,\N,215,337,\N,197,\N,\N,\N,\N,\N,\N,373,\N,
147,2394,2014-2-16,\N,\N,\N,\N,\N,\N,\N,226,\N,\N,239,\N,\N,285,
147,5042,2016-7-7,\N,177,\N,\N,213,\N,\N,\N,\N,\N,250,\N,\N,\N,
147,8265,2015-9-18,\N,\N,192,\N,\N,\N,\N,\N,\N,\N,292,\N,\N,\N,
147,1277,2015-9-30,\N,\N,\N,\N,\N,\N,\N,\N,219,\N,261,\N,\N,\N,
147,5139,2015-7-29,\N,\N,161,\N,\N,208,\N,194,298,267,\N,\N,\N,249,
147,7906,2017-1-11,\N,\N,\N,\N,\N,\N,413,\N,\N,\N,291,\N,\N,\N,
147,1029,2016-8-2,\N,\N,\N,302,\N,\N,\N,\N,255,256,\N,210,\N,\N,
147,1924,2017-8-30,\N,\N,\N,\N,\N,204,\N,\N,241,\N,355,\N,374,\N,
147,3416,2016-5-12,\N,\N,\N,\N,\N,\N,\N,255,\N,\N,201,\N,\N,269,
147,2200,2013-9-28,\N,\N,317,\N,\N,\N,\N,\N,\N,\N,264,\N,381,262,
147,3504,2013-7-24,\N,\N,\N,\N,\N,\N,\N,209,257,\N,\N,312,\N,\N,
148,2448,2016-1-31,\N,414,213,\N,360,\N,160,\N,\N,\N,227,\N,\N,350,
148,4600,2014-2-22,\N,\N,\N,\N,\N,\N,193,276,\N,\N,\N,\N,\N,\N,
148,9570,2013-8-21,\N,\N,410,\N,\N,214,\N,\N,\N,239,\N,\N,\N,292,
148,6932,2014-7-5,\N,\N,\N,\N,458,\N,\N,\N,\N,192,\N,\N,\N,\N,
148,8441,2016-5-4,\N,\N,\N,\N,\N,\N,430,\N,\N,\N,285,\N,\N,\N,
148,6248,2017-6-5,\N,185,\N,\N,\N,\N,234,\N,216,\N,\N,\N,416,\N,
148,830,2016-12-31,300,198,327,\N,\N,\N,193,\N,207,\N,\N,\N,\N,308,
148,2465,2013-4-5,\N,\N,431,\N,\N,332,225,\N,\N,\N,\N,\N,\N,245,
149,4227,2013-3-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,199,318,215,\N,202,
149,2540,2015-5-13,\N,\N,\N,\N,\N,\N,191,\N,\N,\N,\N,\N,\N,276,
149,2122,2015-10-29,\N,203,\N,\N,213,\N,195,\N,\N,\N,\N,\N,\N,\N,
149,7355,2013-3-13,\N,\N,284,\N,\N,\N,\N,\N,\N,295,323,\N,\N,251,
149,3926,2017-9-4,\N,\N,435,278,\N,\N,\N,\N,\N,\N,\N,\N,387,231,
150,5526,2016-2-26,\N,\N,253,259,\N,\N,\N,\N,278,189,\N,\N,329,256,
150,8544,2013-3-9,\N,\N,\N,\N,203,386,203,\N,\N,\N,\N,\N,449,261,
150,6470,2017-4-5,\N,\N,226,\N,\N,204,\N,191,\N,201,\N,\N,\N,326,
150,2705,2014-2-5,\N,\N,\N,\N,\N,\N,\N,\N,\N,286,248,\N,\N,\N,
150,9999,2017-11-5,\N,\N,\N,\N,\N,\N,\N,\N,\N,306,307,\N,\N,\N,
150,5906,2014-8-21,\N,\N,\N,\N,\N,\N,396,\N,\N,\N,315,\N,\N,\N,
150,5654,2013-3-20,\N,\N,\N,\N,\N,\N,\N,189,\N,254,\N,\N,\N,\N,
150,6913,2013-1-4,\N,\N,\N,\N,\N,224,\N,\N,205,171,\N,271,\N,\N,
150,6235,2015-1-20,\N,\N,\N,305,\N,\N,\N,\N,\N,\N,275,\N,\N,312,
150,2018,2015-10-27,\N,\N,262,\N,\N,\N,205,\N,\N,\N,\N,\N,\N,277,
151,3757,2016-12-26,\N,\N,359,304,210,\N,\N,\N,238,184,\N,\N,375,\N,
151,5248,2014-9-11,263,\N,\N,\N,\N,\N,178,\N,260,\N,282,\N,\N,\N,
151,7826,2016-5-30,\N,350,\N,\N,350,\N,\N,\N,260,\N,240,\N,356,241,
151,347,2017-1-20,\N,\N,\N,\N,\N,401,\N,\N,\N,\N,\N,287,\N,256,
151,1614,2014-12-12,\N,\N,\N,332,\N,\N,373,\N,\N,\N,\N,\N,\N,\N,
152,8870,2015-12-9,\N,\N,\N,\N,\N,238,\N,\N,\N,\N,\N,\N,422,\N,
152,7746,2017-8-30,\N,\N,445,306,\N,170,\N,\N,281,263,\N,\N,\N,184,
152,3056,2015-12-27,\N,415,243,\N,192,\N,184,\N,212,\N,\N,\N,343,\N,
152,7698,2012-12-5,\N,\N,\N,\N,403,\N,222,\N,\N,\N,358,226,348,240,
152,6636,2014-10-8,\N,\N,210,\N,\N,206,381,\N,\N,292,\N,\N,391,268,
152,5681,2015-1-19,\N,\N,213,\N,\N,192,\N,\N,220,201,\N,\N,368,\N,
152,1267,2016-12-28,\N,\N,307,\N,209,522,192,\N,205,\N,\N,\N,395,\N,
152,7253,2014-1-30,\N,\N,\N,294,\N,\N,\N,228,270,305,325,\N,\N,308,
153,7745,2015-3-2,\N,\N,\N,\N,\N,188,\N,\N,\N,\N,269,305,\N,326,
153,7891,2014-5-3,\N,\N,\N,281,\N,\N,\N,\N,232,\N,\N,\N,393,\N,
153,8439,2016-9-17,\N,\N,\N,284,\N,165,\N,\N,\N,258,\N,263,\N,\N,
153,3716,2013-5-17,\N,311,416,\N,\N,\N,\N,285,\N,314,234,\N,\N,191,
153,1127,2016-2-9,\N,\N,390,\N,\N,173,434,171,245,301,\N,\N,\N,\N,
153,9221,2014-11-7,\N,\N,411,\N,\N,\N,\N,\N,\N,199,\N,248,\N,280,
153,6162,2015-12-19,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,237,\N,336,266,
153,5286,2015-6-20,\N,\N,\N,\N,\N,249,\N,\N,\N,\N,\N,312,\N,\N,
154,1709,2016-10-5,\N,\N,214,\N,\N,350,\N,246,\N,239,\N,261,\N,250,
154,8317,2015-5-31,\N,\N,338,\N,\N,\N,\N,266,\N,291,284,\N,\N,283,
154,6394,2013-9-15,\N,\N,\N,\N,\N,\N,\N,\N,\N,299,231,\N,\N,241,
154,5013,2017-5-20,\N,\N,362,\N,\N,\N,\N,213,\N,200,\N,\N,\N,320,
154,4789,2016-4-2,\N,\N,\N,\N,\N,\N,377,\N,\N,204,\N,\N,\N,280,
154,1133,2017-9-26,\N,\N,375,\N,197,\N,\N,\N,\N,215,\N,\N,\N,209,
154,3925,2014-6-20,\N,177,\N,\N,456,212,237,\N,\N,\N,\N,\N,403,354,
154,4448,2013-11-21,206,\N,263,\N,\N,\N,230,292,241,\N,\N,\N,\N,363,
154,281,2015-3-27,\N,\N,181,\N,\N,\N,\N,\N,\N,\N,287,\N,369,290,
154,3535,2017-3-8,\N,\N,331,\N,\N,\N,223,283,202,\N,\N,\N,\N,\N,
154,8961,2014-9-5,\N,\N,204,\N,\N,\N,\N,\N,270,\N,323,\N,\N,225,
155,9718,2014-3-6,\N,\N,202,\N,\N,195,366,\N,262,261,\N,\N,422,\N,
155,2016,2017-7-19,\N,\N,399,333,\N,366,\N,\N,\N,282,\N,\N,455,267,
155,7470,2013-4-30,\N,\N,\N,326,\N,\N,\N,\N,\N,260,\N,\N,\N,\N,
155,7781,2013-3-1,\N,157,297,\N,\N,\N,\N,234,\N,\N,\N,\N,\N,239,
155,9234,2017-6-5,\N,\N,415,305,\N,166,\N,\N,\N,186,\N,\N,\N,229,
155,7275,2015-9-28,\N,223,\N,\N,\N,\N,183,\N,195,\N,\N,\N,425,\N,
155,8074,2013-3-1,\N,\N,\N,\N,\N,345,219,\N,229,337,\N,\N,424,239,
155,7921,2014-10-27,\N,\N,248,\N,\N,448,\N,202,\N,\N,258,\N,\N,290,
156,4838,2013-10-11,\N,\N,207,\N,\N,\N,\N,287,\N,\N,\N,\N,\N,\N,
156,5775,2014-12-3,\N,\N,278,\N,206,\N,188,234,167,\N,\N,\N,\N,349,
156,8472,2014-4-22,\N,\N,\N,\N,\N,\N,\N,262,\N,\N,247,\N,360,\N,
156,2147,2015-6-22,\N,204,\N,\N,\N,\N,\N,\N,277,\N,251,\N,\N,198,
156,9375,2017-11-8,\N,\N,425,320,\N,194,\N,\N,\N,\N,\N,\N,435,\N,
156,2763,2017-1-25,\N,\N,196,\N,\N,\N,\N,\N,281,\N,\N,\N,\N,\N,
156,7677,2014-8-30,\N,345,\N,\N,360,\N,\N,\N,272,242,\N,\N,388,352,
156,3427,2013-8-26,\N,217,\N,\N,\N,\N,\N,\N,\N,\N,315,\N,\N,233,
156,4159,2017-6-17,\N,\N,\N,\N,\N,202,\N,\N,\N,261,\N,239,\N,\N,
156,6319,2013-7-29,\N,\N,212,\N,\N,229,\N,200,\N,\N,\N,\N,\N,362,
157,4183,2014-6-26,\N,447,287,\N,\N,\N,189,\N,312,\N,\N,\N,388,307,
157,4307,2013-12-5,\N,\N,188,\N,\N,\N,\N,\N,255,\N,256,\N,\N,\N,
157,5853,2017-9-10,\N,255,\N,\N,\N,\N,\N,\N,\N,243,\N,182,\N,\N,
157,5974,2014-11-3,\N,\N,\N,\N,\N,\N,\N,\N,\N,213,\N,\N,421,\N,
157,2181,2014-4-1,\N,\N,218,\N,374,237,\N,\N,\N,177,\N,\N,\N,\N,
157,8592,2015-1-26,\N,\N,360,\N,\N,\N,\N,\N,\N,\N,\N,\N,386,\N,
157,5015,2016-1-1,\N,\N,309,\N,\N,\N,\N,\N,298,245,296,\N,\N,\N,
157,482,2016-5-13,\N,\N,\N,\N,\N,\N,421,\N,\N,\N,\N,303,\N,224,
157,2063,2017-4-29,\N,\N,217,286,\N,416,\N,\N,\N,\N,\N,\N,\N,234,
157,7414,2014-10-4,\N,\N,\N,271,\N,\N,\N,\N,\N,\N,\N,\N,347,315,
157,4225,2015-3-18,\N,\N,\N,340,\N,172,\N,\N,264,188,\N,\N,366,\N,
157,2501,2017-4-7,\N,\N,\N,\N,\N,166,\N,\N,\N,\N,\N,244,\N,\N,
157,9498,2015-12-1,\N,\N,\N,\N,\N,\N,\N,213,\N,\N,\N,217,\N,\N,
158,2366,2016-2-13,\N,\N,379,\N,\N,\N,\N,205,248,299,193,\N,\N,196,
158,1650,2016-9-18,\N,\N,\N,263,\N,315,\N,\N,\N,228,\N,243,\N,275,
158,2024,2013-4-4,\N,\N,316,\N,\N,\N,\N,\N,\N,\N,380,\N,\N,268,
158,8099,2015-8-9,\N,\N,212,\N,420,197,\N,\N,\N,\N,\N,\N,380,279,
158,6885,2015-12-10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,280,434,\N,
158,2457,2013-2-24,\N,212,\N,\N,207,\N,204,\N,330,\N,309,\N,\N,253,
158,4037,2013-12-8,\N,\N,424,\N,\N,382,\N,\N,\N,318,278,\N,394,276,
158,8110,2016-8-28,\N,\N,\N,\N,\N,192,\N,230,\N,\N,\N,\N,\N,\N,
158,9798,2015-8-10,\N,\N,\N,\N,\N,\N,334,208,\N,\N,\N,\N,\N,231,
158,7968,2013-1-23,\N,429,\N,\N,\N,\N,204,240,295,\N,\N,\N,429,221,
158,4757,2015-12-19,\N,\N,\N,\N,\N,\N,\N,228,256,295,196,\N,\N,\N,
158,3950,2017-4-25,\N,\N,371,330,\N,422,\N,179,\N,185,\N,\N,\N,239,
158,7373,2013-1-8,\N,\N,177,320,428,\N,\N,\N,\N,214,\N,243,\N,275,
158,1179,2016-4-26,\N,\N,\N,\N,\N,400,203,\N,\N,\N,\N,\N,\N,279,
158,89,2014-11-1,\N,\N,185,\N,\N,\N,\N,\N,241,\N,\N,\N,\N,\N,
159,4064,2016-6-3,\N,\N,\N,330,\N,\N,\N,254,\N,\N,344,\N,\N,262,
159,60,2017-3-14,\N,\N,187,\N,\N,177,\N,\N,274,\N,300,\N,\N,\N,
159,9008,2016-9-27,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,309,292,\N,\N,
159,4750,2014-11-26,\N,\N,\N,294,\N,\N,\N,\N,\N,219,318,\N,416,269,
159,5795,2015-6-14,\N,\N,\N,\N,\N,\N,\N,\N,263,\N,\N,\N,340,\N,
160,5307,2015-5-21,\N,188,345,\N,338,\N,173,\N,199,\N,\N,\N,\N,\N,
160,9728,2014-6-28,\N,197,\N,\N,198,\N,\N,280,\N,\N,321,\N,\N,301,
160,3999,2013-5-27,\N,456,302,183,417,\N,\N,\N,\N,\N,\N,\N,331,263,
160,8587,2014-4-2,\N,405,\N,\N,\N,\N,193,\N,\N,\N,\N,\N,\N,\N,
160,5438,2013-2-9,\N,\N,400,280,\N,\N,\N,\N,\N,\N,\N,\N,377,\N,
160,5089,2014-9-30,\N,\N,229,\N,\N,368,\N,\N,\N,272,\N,302,415,252,
160,2718,2017-10-10,\N,\N,\N,\N,\N,199,\N,\N,\N,188,\N,\N,354,\N,
160,7199,2017-9-2,\N,368,\N,\N,179,\N,\N,\N,203,\N,311,\N,370,223,
160,3524,2014-9-12,\N,\N,\N,308,\N,\N,\N,\N,\N,\N,\N,271,\N,229,
160,3708,2013-8-9,\N,337,348,\N,190,\N,\N,\N,222,\N,\N,\N,\N,294,
161,2406,2014-12-15,\N,\N,\N,\N,196,\N,258,295,\N,307,\N,\N,\N,254,
161,2544,2015-8-18,\N,\N,317,\N,\N,\N,\N,\N,291,\N,\N,261,352,259,
161,3362,2015-3-23,\N,\N,210,249,\N,419,166,\N,\N,238,\N,\N,\N,\N,
161,6848,2015-5-1,\N,\N,\N,273,\N,\N,\N,\N,\N,214,\N,\N,\N,\N,
161,9387,2014-11-20,240,228,\N,\N,193,\N,165,\N,216,\N,\N,\N,\N,285,
161,146,2016-5-3,\N,\N,349,\N,\N,\N,206,\N,\N,\N,\N,\N,\N,\N,
161,3344,2015-4-9,\N,\N,170,\N,\N,212,387,240,\N,\N,\N,\N,\N,316,
